CII ID #,Field Site,Original Sample/Animal #,Unique Animal Identifier,sample_Urine,sample_RoostUrine,sample_Throat,sample_Faecal,CoV-1,CoV-2,CoV-3,CoV-4,PmV-1,PmV-2,PmV-3,PmV-4,PmV-5,PmV-6,PmV-7,PmV-8,PmV-9,PmV-10,PmV-11 (NiV),AstV-1,AstV-2,AstV-3,AstV-4,AstV-5,AstV-6,AstV-7,AstV-8,HV-1,HV-2,HV-3,HV-4,HV-5,HV-6,HV-7,HV-8,HV-9,HV-10,HV-11,HV-12,HV-13,AdV-1,AdV-2,AdV-3,AdV-4,AdV-5,AdV-6,AdV-7,AdV-8,AdV-9,AdV-10,AdV-11,AdV-12,AdV-13,AdV-14,PyV-1,PyV-2,PyV-3,BoV-1 (HBoV),BoV-2 (HBoV)
2422,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290640,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290640",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290641,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290641",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290642,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290642",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290643,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290643",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290644,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290644",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290645,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290645",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290646,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290646",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2429,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290647,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290647",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290648,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290648",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290649,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290649",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)",1290650,"Faridpur (Ramnaga, Chandpur, Rajapur  - all Rajbari District, Jan-06)_1290650",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",59,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _59",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",60,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _60",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",61,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _61",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",63,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _63",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",67,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _67",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",72,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _72",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",73,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _73",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",75,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _75",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",77,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _77",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",62,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _62",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",78,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _78",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",79,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _79",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",82,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _82",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",83,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _83",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",85,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _85",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",86,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _86",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",91,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _91",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",92,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _92",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",93,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _93",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",99,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _99",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",100,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _100",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",34,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _34",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",53,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _53",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",10,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) ",31,"Faridpur (Kaderdie, Bualmari, Dumra Khandie, Faridpur Sadar, Jul-07) _31",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,"Faridpur (Domrakandi, Apr-08)",93,"Faridpur (Domrakandi, Apr-08)_93",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,"Faridpur (Domrakandi, Apr-08)",76,"Faridpur (Domrakandi, Apr-08)_76",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,"Faridpur (Domrakandi, Apr-08)",83,"Faridpur (Domrakandi, Apr-08)_83",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,"Faridpur (Domrakandi, Apr-08)",24,"Faridpur (Domrakandi, Apr-08)_24",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,"Faridpur (Domrakandi, Apr-08)",31,"Faridpur (Domrakandi, Apr-08)_31",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,"Faridpur (Domrakandi, Apr-08)",69,"Faridpur (Domrakandi, Apr-08)_69",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,"Faridpur (Domrakandi, Apr-08)",30,"Faridpur (Domrakandi, Apr-08)_30",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,"Faridpur (Domrakandi, Apr-08)",9,"Faridpur (Domrakandi, Apr-08)_9",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
2551,"Faridpur (Domrakandi, Apr-08)",64,"Faridpur (Domrakandi, Apr-08)_64",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
2552,"Faridpur (Domrakandi, Apr-08)",78,"Faridpur (Domrakandi, Apr-08)_78",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
2553,"Faridpur (Domrakandi, Apr-08)",94,"Faridpur (Domrakandi, Apr-08)_94",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
2554,"Faridpur (Domrakandi, Apr-08)",26,"Faridpur (Domrakandi, Apr-08)_26",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
2555,"Faridpur (Domrakandi, Apr-08)",17,"Faridpur (Domrakandi, Apr-08)_17",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
2556,"Faridpur (Domrakandi, Apr-08)",18,"Faridpur (Domrakandi, Apr-08)_18",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
2557,"Faridpur (Domrakandi, Apr-08)",7,"Faridpur (Domrakandi, Apr-08)_7",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
2558,"Faridpur (Domrakandi, Apr-08)",34,"Faridpur (Domrakandi, Apr-08)_34",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
2559,"Faridpur (Domrakandi, Apr-08)",66,"Faridpur (Domrakandi, Apr-08)_66",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
2560,"Faridpur (Domrakandi, Apr-08)",62,"Faridpur (Domrakandi, Apr-08)_62",0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
